Id;Speaker;Reply_to;Text;GoldContextLabel;ContextSender;ContextText;PredictedLabel;PredictedContextLabel;Label
Utt_4042;11-08-20sUser110;Utt_4041;11-08-20sUser69 I mean.. lol;setQuestion;[other_Sender];what happened last night?;correction;setQuestion;positiveExpression
Utt_4043;11-08-20sUser31;Utt_4039;he needs to do !hump;inform;[same_Sender];hgey doesnt fuck 11-08-20sUser69...;continuer;continuer;suggestion
Utt_4044;11-08-20sUser90;;20 min to go;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4045;11-08-20sUser91;Utt_4043;lol;suggestion;[other_Sender];he needs to do !hump;positiveExpression;continuer;positiveExpression
Utt_4046;11-08-20sUser133;;11-08-20sUser69 is a gimp;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4047;11-08-20sUser110;Utt_4043;yea.. and !sex;suggestion;[other_Sender];he needs to do !hump;agreement;continuer;acceptAction
Utt_4048;11-08-20sUser110;Utt_4047;lol;acceptAction;[same_Sender];yea.. and !sex;positiveExpression;agreement;positiveExpression
Utt_4049;11-08-20sUser65;;youuu can touch you caan play;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4050;11-08-20sUser69;Utt_4043;anything else 11-08-20sUser133;suggestion;[other_Sender];he needs to do !hump;continuer;continuer;propositionalQuestion
Utt_4051;11-08-20sUser90;; :-@  :beer:;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4052;11-08-20sUser133;Utt_4050;no;propositionalQuestion;[other_Sender];anything else 11-08-20sUser133;disagreement;continuer;disagreement
Utt_4053;11-08-20sUser69;Utt_4052;good;disagreement;[other_Sender];no;positiveExpression;disagreement;continuer
Utt_4054;11-08-20sUser31;;me and 11-08-20sUser110 exchanged fliuds 11-08-20sUser70;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4055;11-08-20sUser69;;bye;no_label;[other_Sender];[no_TextContent];goodbye;no_label;goodbye
Utt_4056;11-08-20sUser110;Utt_4054;lol 11-08-20sUser65!!!;inform;[other_Sender];me and 11-08-20sUser110 exchanged fliuds 11-08-20sUser70;positiveExpression;inform;positiveExpression
Utt_4056;11-08-20sUser110;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4057;11-08-20sUser114;;11-08-20sUser54 what did you want;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_4058;11-08-20sUser133;Utt_4055;bye?;goodbye;[other_Sender];bye;goodbye;goodbye;propositionalQuestion
Utt_4059;11-08-20sUser70;Utt_4054;lovely;inform;[other_Sender];me and 11-08-20sUser110 exchanged fliuds 11-08-20sUser70;positiveExpression;inform;positiveExpression
Utt_4060;11-08-20sUser90;Utt_4054;lol;inform;[other_Sender];me and 11-08-20sUser110 exchanged fliuds 11-08-20sUser70;positiveExpression;inform;positiveExpression
Utt_4061;11-08-20sUser31;Utt_4054;lol love it 11-08-20sUser69;inform;[same_Sender];me and 11-08-20sUser110 exchanged fliuds 11-08-20sUser70;continuer;inform;positiveExpression
Utt_4062;11-08-20sUser110;Utt_4055;lmaooo 11-08-20sUser69!!!!!!!!!!!!;goodbye;[other_Sender];bye;positiveExpression;goodbye;positiveExpression
Utt_4062;11-08-20sUser110;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4063;11-08-20sUser69;Utt_4046;yeah ifr im gimp, your banned;inform;[other_Sender];11-08-20sUser69 is a gimp;continuer;inform;continuer
Utt_4064;11-08-20sUser110;Utt_4063;lmao;continuer;[other_Sender];yeah ifr im gimp, your banned;positiveExpression;continuer;positiveExpression
Utt_4065;11-08-20sUser21;;ahhhh memories;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4066;11-08-20sUser91;;what a dumb nic 11-08-20sUser54;no_label;[other_Sender];[no_TextContent];continuer;no_label;inform
Utt_4067;11-08-20sUser65;Utt_4065;lol 11-08-20sUser21;inform;[other_Sender];ahhhh memories;positiveExpression;inform;positiveExpression
Utt_4068;11-08-20sUser91;Utt_4063;OMG;continuer;[other_Sender];yeah ifr im gimp, your banned;negativeExpression;continuer;negativeExpression
Utt_4069;11-08-20sUser65;Utt_4065;you act like were 80;inform;[other_Sender];ahhhh memories;inform;no_label;inform
Utt_4070;11-08-20sUser21;Utt_4069;lol;inform;[other_Sender];you act like were 80;positiveExpression;inform;positiveExpression
Utt_4071;11-08-20sUser69;;so bye;no_label;[other_Sender];[no_TextContent];goodbye;no_label;goodbye
Utt_4072;11-08-20sUser133;;i appologise;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4073;11-08-20sUser21;Utt_4070;well;positiveExpression;[same_Sender];lol;elaborate;positiveExpression;elaborate
Utt_4074;11-08-20sUser133;Utt_4069;omg;inform;[other_Sender];you act like were 80;positiveExpression;inform;negativeExpression
Utt_4075;11-08-20sUser21;Utt_4069;1 day we will be......;inform;[other_Sender];you act like were 80;continuer;inform;continuer
Utt_4076;11-08-20sUser90;Utt_4075;awww sad;continuer;[other_Sender];1 day we will be......;positiveExpression;continuer;negativeExpression
Utt_4077;11-08-20sUser31;;11-08-20sUser69 are you gonna make the bot !;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_4077;11-08-20sUser31;;hump?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_4078;11-08-20sUser91;;how are you feeling 11-08-20sUser69?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_4079;11-08-20sUser110;Utt_4063;lol 11-08-20sUser69!!!!!!!!!;continuer;[other_Sender];yeah ifr im gimp, your banned;positiveExpression;continuer;positiveExpression
Utt_4079;11-08-20sUser110;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4080;11-08-20sUser70;;how are ya 11-08-20sUser31?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_4081;11-08-20sUser104;;hahaha...this room is goofy;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4082;11-08-20sUser31;Utt_4080;good how are you;setQuestion;[other_Sender];how are ya 11-08-20sUser31?;setQuestion;setQuestion;setQuestion
Utt_4083;11-08-20sUser69;Utt_4077;Maybe 11-08-20sUser31;propositionalQuestion;[other_Sender];11-08-20sUser69 are you gonna make the bot !;propositionalQuestion;propositionalQuestion;continuer
Utt_4084;11-08-20sUser31;Utt_4083;sweet;continuer;[other_Sender];Maybe 11-08-20sUser31;positiveExpression;propositionalQuestion;positiveExpression
Utt_4085;11-08-20sUser65;Utt_4077;yeah 11-08-20sUser69 you have to make a !sex or at least !molest one;propositionalQuestion;[other_Sender];11-08-20sUser69 are you gonna make the bot !;agreement;propositionalQuestion;suggestion
Utt_4086;11-08-20sUser70;Utt_4083;good;continuer;[other_Sender];Maybe 11-08-20sUser31;positiveExpression;propositionalQuestion;positiveExpression
Utt_4087;11-08-20sUser104;Utt_4081;yeah;inform;[same_Sender];hahaha...this room is goofy;agreement;inform;agreement
Utt_4088;11-08-20sUser69;Utt_4078;I'm alive 11-08-20sUser91;setQuestion;[other_Sender];how are you feeling 11-08-20sUser69?;inform;no_label;inform
Utt_4089;11-08-20sUser70;Utt_4085;i guess;suggestion;[other_Sender];yeah 11-08-20sUser69 you have to make a !sex or at least !molest one;elaborate;agreement;acceptAction
Utt_4090;11-08-20sUser32;;bye everyone!!;no_label;[other_Sender];[no_TextContent];goodbye;no_label;goodbye
Utt_4090;11-08-20sUser32;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4091;11-08-20sUser21;Utt_4081;your face is goofy;inform;[other_Sender];hahaha...this room is goofy;inform;no_label;inform
Utt_4092;11-08-20sUser110;Utt_4090;you never stay and chat 11-08-20sUser69;goodbye;[other_Sender];bye everyone!!;inform;no_label;inform
Utt_4093;11-08-20sUser31;Utt_4091;damn;inform;[other_Sender];your face is goofy;negativeExpression;inform;positiveExpression
Utt_4094;11-08-20sUser21;Utt_4091;lol;inform;[same_Sender];your face is goofy;positiveExpression;inform;positiveExpression
Utt_4095;11-08-20sUser91;Utt_4092;aww;inform;[other_Sender];you never stay and chat 11-08-20sUser69;positiveExpression;inform;positiveExpression
Utt_4096;11-08-20sUser90;;looks for D :beer:;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4097;11-08-20sUser69;Utt_4092;chatting sucks;inform;[other_Sender];you never stay and chat 11-08-20sUser69;inform;no_label;inform
Utt_4098;11-08-20sUser65;Utt_4092;11-08-20sUser69 usually lurks;inform;[other_Sender];you never stay and chat 11-08-20sUser69;inform;inform;continuer
Utt_4099;11-08-20sUser65;Utt_4098;if you didnt know yet;continuer;[same_Sender];11-08-20sUser69 usually lurks;elaborate;inform;elaborate
Utt_4100;11-08-20sUser110;;fenks 11-08-20sUser69!;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;misc
Utt_4100;11-08-20sUser110;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4101;11-08-20sUser110;;:);no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4102;11-08-20sUser110;;";)";no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4103;11-08-20sUser69;Utt_4098;youre welcome.;continuer;[other_Sender];11-08-20sUser69 usually lurks;continuer;inform;continuer
Utt_4104;11-08-20sUser31;;yes 11-08-20sUser69 i agree lets all just exchange fluids;no_label;[other_Sender];[no_TextContent];agreement;no_label;suggestion
Utt_4105;11-08-20sUser69;;:);no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4106;11-08-20sUser110;Utt_4097;yes I know;inform;[other_Sender];chatting sucks;agreement;inform;agreement
Utt_4107;11-08-20sUser104;Utt_4104;hmmm...cyber sex sucks;suggestion;[other_Sender];yes 11-08-20sUser69 i agree lets all just exchange fluids;inform;no_label;inform
Utt_4108;11-08-20sUser110;Utt_4107;lol;inform;[other_Sender];hmmm...cyber sex sucks;positiveExpression;inform;positiveExpression
Utt_4109;11-08-20sUser110;Utt_4108;see.. he smiles;positiveExpression;[same_Sender];lol;inform;positiveExpression;elaborate
Utt_4110;11-08-20sUser110;;mwahhss;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4111;11-08-20sUser43;Utt_4106;oh yeah;agreement;[other_Sender];yes I know;agreement;agreement;agreement
Utt_4112;11-08-20sUser31;Utt_4104;mmmmm thats the spot;suggestion;[same_Sender];yes 11-08-20sUser69 i agree lets all just exchange fluids;continuer;agreement;elaborate
Utt_4113;11-08-20sUser31;;where is elle?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_4114;11-08-20sUser21;; :tongue:;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4115;11-08-20sUser110;;11-08-20sUser21.. stick to at least 3 girls per day please;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_4116;11-08-20sUser65;;come on barbie lets go party;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_4117;11-08-20sUser21;;why is everyone askin me!!;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_4117;11-08-20sUser21;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4118;11-08-20sUser70;Utt_4104;"ok ""exchange fluids"" kinda like a car thing";suggestion;[other_Sender];yes 11-08-20sUser69 i agree lets all just exchange fluids;instruct;agreement;acceptAction
Utt_4119;11-08-20sUser24;Utt_4097;yada yada... yada..boring nd lame folks suck..lol;inform;[other_Sender];chatting sucks;inform;no_label;inform
Utt_4120;11-08-20sUser21;Utt_4119;lol;inform;[other_Sender];yada yada... yada..boring nd lame folks suck..lol;positiveExpression;inform;positiveExpression
Utt_4121;11-08-20sUser110;Utt_4119;lol.;inform;[other_Sender];yada yada... yada..boring nd lame folks suck..lol;positiveExpression;inform;positiveExpression
Utt_4121;11-08-20sUser110;;the tongue!!;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4121;11-08-20sUser110;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4122;11-08-20sUser43;Utt_4104;i'm not exchanging fluids with no one;suggestion;[other_Sender];yes 11-08-20sUser69 i agree lets all just exchange fluids;inform;agreement;declineAction
Utt_4123;11-08-20sUser21;Utt_4122;hahaaa;declineAction;[other_Sender];i'm not exchanging fluids with no one;positiveExpression;inform;positiveExpression
Utt_4124;11-08-20sUser31;Utt_4113;she is good on her elbows i miss her;setQuestion;[same_Sender];where is elle?;elaborate;setQuestion;elaborate
Utt_4125;11-08-20sUser65;;hey babe;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_4126;11-08-20sUser50;Utt_4125;i havent seen u in ages;greeting;[other_Sender];hey babe;inform;greeting;continuer
Utt_4127;11-08-20sUser43;Utt_4122;no one here is good enough for my superior fluids;declineAction;[other_Sender];i'm not exchanging fluids with no one;inform;no_label;inform
Utt_4128;11-08-20sUser21;Utt_4113;Elle went out with her fruity friend to a bar;setQuestion;[other_Sender];where is elle?;inform;no_label;inform
Utt_4129;11-08-20sUser65;Utt_4126;how you been 11-08-20sUser50;continuer;[other_Sender];i havent seen u in ages;setQuestion;inform;setQuestion
Utt_4130;11-08-20sUser24;Utt_4119;and  is nd..lol;inform;[same_Sender];yada yada... yada..boring nd lame folks suck..lol;continuer;inform;correction
Utt_4131;11-08-20sUser31;Utt_4128;oh boy;inform;[other_Sender];Elle went out with her fruity friend to a bar;negativeExpression;inform;positiveExpression
Utt_4132;11-08-20sUser110;;stop shpwing me your nude pics;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_4133;11-08-20sUser104;Utt_4128;yeah...he may have e-herpes;inform;[other_Sender];Elle went out with her fruity friend to a bar;agreement;inform;continuer
Utt_4134;11-08-20sUser90;;15 min to go;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4135;11-08-20sUser50;Utt_4129;good good;setQuestion;[other_Sender];how you been 11-08-20sUser50;positiveExpression;setQuestion;continuer
Utt_4136;11-08-20sUser110;Utt_4128;lmao 11-08-20sUser21;inform;[other_Sender];Elle went out with her fruity friend to a bar;positiveExpression;inform;positiveExpression
Utt_4137;11-08-20sUser50;Utt_4132;i dont have nudes;instruct;[other_Sender];stop shpwing me your nude pics;inform;no_label;inform
Utt_4138;11-08-20sUser50;Utt_4137;you wish;inform;[same_Sender];i dont have nudes;inform;inform;elaborate
Utt_4139;11-08-20sUser54;;hello;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_4140;11-08-20sUser110;Utt_4136;leave her alone;positiveExpression;[same_Sender];lmao 11-08-20sUser21;instruct;positiveExpression;elaborate
Utt_4141;11-08-20sUser70;Utt_4128;i'm sure there is a troll out there for you 11-08-20sUser21;inform;[other_Sender];Elle went out with her fruity friend to a bar;inform;no_label;inform
Utt_4142;11-08-20sUser91;Utt_4139;hey 11-08-20sUser50 you whore whats up?;greeting;[other_Sender];hello;setQuestion;greeting;setQuestion
Utt_4143;11-08-20sUser21;;11-08-20sUser50!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4143;11-08-20sUser21;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4144;11-08-20sUser31;Utt_4140;11-08-20sUser110 are you good on your elbows like elle?;elaborate;[other_Sender];leave her alone;propositionalQuestion;instruct;propositionalQuestion
Utt_4145;11-08-20sUser110;Utt_4142;lol 11-08-20sUser91!!;setQuestion;[other_Sender];hey 11-08-20sUser50 you whore whats up?;positiveExpression;setQuestion;positiveExpression
Utt_4145;11-08-20sUser110;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4146;11-08-20sUser50;Utt_4142;allo 11-08-20sUser91;setQuestion;[other_Sender];hey 11-08-20sUser50 you whore whats up?;greeting;setQuestion;greeting
Utt_4147;11-08-20sUser110;Utt_4146;lmaooooo;greeting;[other_Sender];allo 11-08-20sUser91;positiveExpression;greeting;propositionalQuestion
Utt_4148;11-08-20sUser91;Utt_4144;LOL;propositionalQuestion;[other_Sender];11-08-20sUser110 are you good on your elbows like elle?;positiveExpression;propositionalQuestion;propositionalQuestion
Utt_4149;11-08-20sUser21;Utt_4141;Troll?;inform;[other_Sender];i'm sure there is a troll out there for you 11-08-20sUser21;propositionalQuestion;inform;propositionalQuestion
Utt_4149;11-08-20sUser21;;?;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4150;11-08-20sUser110;Utt_4149;yes!;propositionalQuestion;[other_Sender];Troll?;agreement;propositionalQuestion;agreement
Utt_4151;11-08-20sUser65;Utt_4144;elbows?;propositionalQuestion;[other_Sender];11-08-20sUser110 are you good on your elbows like elle?;propositionalQuestion;propositionalQuestion;propositionalQuestion
Utt_4151;11-08-20sUser65;Utt_4151;its not knees anymore?;propositionalQuestion;[same_Sender];elbows?;propositionalQuestion;propositionalQuestion;propositionalQuestion
Utt_4151;11-08-20sUser65;;?;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4152;11-08-20sUser110;;";)";no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_4153;11-08-20sUser91;;hello hun;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_4154;11-08-20sUser110;Utt_4151;AHAHHA;propositionalQuestion;[other_Sender];elbows?;misc;propositionalQuestion;positiveExpression
Utt_4155;11-08-20sUser110;Utt_4151;stop it lol;propositionalQuestion;[other_Sender];elbows?;instruct;propositionalQuestion;instruct
Utt_4156;11-08-20sUser91;Utt_4155;what?;instruct;[other_Sender];stop it lol;setQuestion;instruct;setQuestion
Utt_4157;11-08-20sUser21;Utt_4156;who;setQuestion;[other_Sender];what?;setQuestion;setQuestion;setQuestion
Utt_4158;11-08-20sUser104;;shit...im missing everything;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_4159;11-08-20sUser24;Utt_4151;and 11-08-20sUser31 is a good on her kneez.. i guess..lol;propositionalQuestion;[other_Sender];elbows?;continuer;propositionalQuestion;continuer
